"Plot"	"Block"	"Entry"	"Genotype"	"Rep"	"X06022019"	"X06062019"	"X06082019"	"X06102019"	"X06132019"	"X06172019"	"X06252019"	"X06282019"	"X07022019"	"X07082019"	"X07102019"	"X07122019"	"X07152019"	"X07172019"	"X07182019"	"X07192019"	"X07222019"	"X07252019"	"X07312019"	"X08082019"	"X08212019"
"301"	"YC19:1301"	2	474	"B104"	"1"	2.2	1.17647058823529	1.67843137254902	1.09803921568628	1.21568627450981	1.56862745098039	1.72549019607843	3.45098039215686	5.50980392156863	8	10.7450980392157	5.71999999999999	7.2156862745098	13.4509803921569	13.5686274509804	11.2549019607843	15.3811764705882	24.4196078431372	21.5294117647059	25.2203921568627	13.4117647058824
"302"	"YC19:1302"	2	466	"WXB6"	"1"	2.62745098039216	1.25490196078431	1.5686274509804	1.37254901960785	0.968627450980408	1.86274509803921	1.72549019607843	2.2835294117647	2.82352941176471	2.19607843137255	10.9529411764706	1.95686274509804	6.95764705882353	12.7058823529412	13.843137254902	10.8627450980392	15.3725490196078	25.2941176470588	21.921568627451	25.0588235294118	13.4901960784314
"303"	"YC19:1303"	2	477	"B68"	"1"	2.19607843137255	0.636862745098035	1.05882352941176	1.37254901960785	1.09803921568627	2.3921568627451	2	3.49019607843137	5.56862745098039	5.28666666666666	11.223137254902	4.45921568627451	8.19607843137255	14.1176470588235	13.1490196078431	10.2125490196078	17.598431372549	28.4705882352941	25.2325490196078	28	15.2603921568627
"304"	"YC19:1304"	2	361	"OC19"	"1"	2.23529411764706	1.1764705882353	1.6078431372549	1.25490196078432	0.862745098039213	1.96078431372549	1.56862745098039	1.49019607843137	1.90196078431373	1.41176470588235	3.72549019607843	1.15607843137254	3.02980392156862	13.2847058823529	15.6078431372549	9.41176470588236	10.7843137254902	26.1411764705882	21.7823529411765	24.2745098039216	13.3780392156863
"305"	"YC19:1305"	2	465	"W820G"	"1"	1.92156862745098	0.862745098039215	1.09803921568627	1.56862745098039	1.75294117647058	1.6078431372549	1.33333333333333	3.70509803921568	5.7678431372549	8.4635294117647	12	4.78431372549019	8.51764705882352	15.6745098039216	14.8929411764706	9.25490196078431	17.2549019607843	29.1819607843137	24.4705882352941	27.643137254902	14.8235294117647
"306"	"YC19:1306"	2	264	"LH204"	"1"	2.32941176470588	1.17647058823529	1.96078431372549	1.50588235294118	1.17647058823529	2.65098039215686	2.15686274509804	3.99529411764706	4.31372549019608	8.97803921568627	13.5294117647059	5.95764705882354	8.00000000000001	15.5294117647059	11.6035294117647	10.4537254901961	17.9607843137255	28.4588235294118	24.6274509803922	25.9282352941176	13.3333333333333
"307"	"YC19:1307"	2	453	"Va102"	"1"	1.92156862745098	1.13725490196078	1.40392156862745	1.41176470588235	1.1764705882353	1.56862745098039	1.05882352941176	1.33333333333333	1.45098039215686	1.16509803921568	9.5513725490196	0.588235294117651	1.68627450980392	14.0274509803921	13.7254901960784	10.5490196078431	4.35294117647059	22.8290196078431	18.443137254902	19.4839215686275	10.1792156862745
"308"	"YC19:1308"	2	272	"PHK35"	"1"	2	1.52941176470589	1.72549019607843	1.17647058823529	0.627450980392166	2.58823529411765	2.47058823529411	5.66078431372549	8.70588235294118	13.2882352941176	14.9411764705882	8.58823529411765	9.01960784313725	17.4956862745098	13.9607843137255	9.88235294117647	20.0043137254902	31.5298039215686	28.1725490196078	30.5701960784314	14.1388235294118
"309"	"YC19:1309"	2	422	"LH191"	"1"	2.7843137254902	0.784313725490193	1.64705882352942	1.55843137254901	1.45098039215687	1.96078431372549	1.25490196078431	2.86274509803922	4.47019607843137	5.49019607843137	10.8682352941176	2.86274509803921	7.80392156862746	15.0705882352941	15.0980392156863	10.5333333333333	16.078431372549	26.3921568627451	22.2352941176471	23.3760784313725	12.4760784313725
"310"	"YC19:1310"	2	315	"H121"	"1"	2.62745098039216	1.17647058823529	2.23529411764706	1.05882352941176	0.705882352941174	2.72823529411765	1.96078431372549	3.41176470588235	4.98039215686274	9.72549019607843	11.2156862745098	6.4313725490196	7.76470588235294	13.1035294117647	9.49019607843138	10.5333333333333	15.2227450980392	25.8039215686275	23.6470588235294	26.156862745098	13.6862745098039
"311"	"YC19:1311"	2	262	"LH197"	"1"	2.66666666666667	1.01960784313725	1.52941176470589	1.2156862745098	1.33333333333333	1.64705882352941	1.8356862745098	3.6078431372549	6.13725490196078	11.2203921568627	13.1764705882353	6.59607843137255	9.37254901960784	14.9411764705882	14.0392156862745	12.2745098039216	17.5145098039216	28.3529411764706	27.043137254902	29.6274509803922	14.2745098039216
"312"	"YC19:1312"	2	303	"B164"	"1"	2.35686274509804	0.823529411764703	1.41176470588235	1.33333333333333	0.89803921568627	3.37254901960784	2.7843137254902	4.70588235294118	7.06	12.1109803921569	13.243137254902	8.19607843137255	9.45098039215686	15.0643137254902	15.4509803921569	12	19.4509803921569	30.7113725490196	27.5686274509804	30.6862745098039	14.2352941176471
"313"	"YC19:1313"	2	322	"Il778d"	"1"	1.68627450980392	1.1764705882353	1.24705882352941	1.68627450980392	1.45098039215687	1.76470588235294	1.33333333333333	2.47058823529412	2.31058823529412	3.88588235294117	6.58823529411765	4.42941176470588	6.66666666666667	14.3529411764706	15.7254901960784	8.98039215686275	16.8690196078431	27.4172549019608	25.0486274509804	21.921568627451	13.4117647058824
"314"	"YC19:1314"	2	386	"W606S"	"1"	2.07843137254902	0.934901960784312	1.84313725490195	1.36235294117647	0.823529411764714	2.47058823529412	1.80392156862745	3.64705882352941	4.83921568627451	4.82352941176471	12.9207843137255	3.52431372549017	8.62745098039215	14.7450980392157	12.9803921568627	10.7529411764706	16.5435294117647	27.9270588235294	23.6760784313725	25.078431372549	9.65098039215686
"315"	"YC19:1315"	2	321	"Hy"	"1"	2.11764705882353	0.956862745098037	1.56862745098039	1.49019607843138	1.21568627450981	1.76470588235294	1.56862745098039	2.8356862745098	5.33333333333333	1.72549019607843	11.7372549019608	0.862745098039213	7.45098039215686	14.6274509803922	16.4313725490196	11.4341176470588	16.1364705882353	25.8105882352941	23.3333333333333	26.4705882352941	13.338431372549
"316"	"YC19:1316"	2	469	"B105"	"1"	1.64705882352941	1.13725490196079	1.45098039215686	1.37254901960785	1.12549019607844	2.58823529411764	2.47843137254902	5.06666666666666	7.88235294117647	12.6509803921569	15.1764705882353	7.90823529411765	9.80392156862745	17.6917647058824	13.1588235294118	11.4509803921569	18.9019607843137	30.6694117647059	27.7254901960784	28.8235294117647	14.5098039215686
"317"	"YC19:1317"	2	395	"6M502A"	"1"	2	0.901960784313722	1.41176470588235	1.52941176470589	0.980392156862742	2.66666666666666	2.50980392156863	4.39960784313725	4.94117647058824	9.18745098039216	15.2156862745098	7.46196078431373	9.37254901960784	17.9870588235294	12.7843137254902	8.39215686274509	18.9411764705882	29.8878431372549	26.6337254901961	28.6192156862745	13.8823529411765
"318"	"YC19:1318"	2	509	"4F-35 BK"	"1"	1.96078431372549	1.21568627450981	1.52941176470589	1.49019607843138	1.05882352941176	2.31372549019608	1.64705882352941	1.62745098039216	1.96078431372549	1.84313725490196	4.47058823529411	1.29411764705882	3.68627450980393	13.7647058823529	12.3819607843137	10.8235294117647	13.7541176470588	24.6172549019608	19.5321568627451	19.2156862745098	14.5321568627451
"319"	"YC19:1319"	2	265	"LH227"	"1"	1.96078431372549	0.784313725490193	1.1764705882353	1.37254901960785	1.33333333333333	1.72549019607843	1.96078431372549	3.23960784313726	5.86274509803922	7.55725490196078	12.4352941176471	4.83333333333333	8.39215686274509	17.2403921568627	12.6274509803922	10.7882352941176	20.3921568627451	31.6917647058823	27.7792156862745	28.7058823529412	13.2117647058823
"320"	"YC19:1320"	2	311	"CO258"	"1"	1.29411764705882	1.18039215686275	1.80392156862746	1.56862745098039	1.13333333333334	2.31372549019608	2.07843137254902	2.47058823529412	3.3921568627451	3.92156862745098	9.45098039215687	4.07843137254902	6.15686274509804	13.7254901960784	13.3725490196078	12.156862745098	14.8356862745098	24.1960784313725	19.6078431372549	21.3725490196078	13.4117647058824
"321"	"YC19:1321"	2	420	"INBRED 305"	"1"	1.88235294117647	0.784313725490193	1.41176470588235	1.45098039215686	1.1764705882353	1.96078431372549	1.38431372549019	2.47058823529412	4.50549019607843	4.86274509803921	10.2576470588235	3.17647058823529	8.11764705882353	14.4929411764706	13.8039215686275	11.6470588235294	15.921568627451	25.9607843137255	22.2745098039216	22.1176470588235	11.2549019607843
"322"	"YC19:1322"	2	310	"CO257"	"1"	2.35294117647059	1.56862745098039	1.96078431372548	1.33333333333333	0.901960784313722	2.43137254901961	2.23529411764706	3.92156862745098	6.07843137254902	7.21333333333333	10.1239215686275	5.92156862745098	7.60784313725491	12.5098039215686	12.7843137254902	8.64941176470582	14.6666666666667	24.2352941176471	21.2156862745098	21.7254901960784	11.3725490196078
"323"	"YC19:1323"	2	373	"PHT22"	"1"	1.76470588235294	0.784313725490193	1.41176470588235	1.52941176470588	1.25490196078431	1.56862745098039	0.984313725490199	2.10509803921568	3.56862745098039	3.4556862745098	11.0196078431373	2.8235294117647	8.11764705882353	14.14	13.5678431372549	12.4313725490196	16.6329411764706	27.2941176470588	24.1176470588235	26.4588235294118	11.2980392156863
"324"	"YC19:1324"	2	438	"Os426"	"1"	1.83294117647059	1.1764705882353	2.0392156862745	1.45098039215686	0.627450980392155	3.14117647058824	2.86274509803922	4.12549019607843	5.01960784313726	9.15372549019607	11.8078431372549	7.41176470588235	8.66666666666666	12.5882352941176	13.0588235294118	9.41176470588235	17.9796078431373	28.8235294117647	27.5803921568627	31.636862745098	13.2603921568627
"325"	"YC19:1325"	2	365	"PHJ70"	"1"	1.37254901960784	0.784313725490199	1.68627450980392	1.45098039215686	1.05882352941176	2.90196078431372	2.16078431372549	3.33333333333333	3.40117647058824	4.38078431372549	11.5294117647059	4.5705882352941	7.33333333333333	14.5098039215686	10.4705882352941	9.59764705882353	16.8776470588235	29.2156862745098	26.2207843137255	29.1290196078431	13.5623529411765
"326"	"YC19:1326"	2	291	"ND259"	"1"	2.12549019607843	1.52941176470588	2.23529411764706	1.33333333333333	0.980392156862747	1.80392156862745	1.6078431372549	2.45882352941176	4.59490196078431	2	10.1176470588235	1.49019607843137	6.94117647058824	13.8039215686275	14.7450980392157	9.13725490196079	15.94	26.2407843137255	21.6235294117647	20.078431372549	14.5882352941176
"327"	"YC19:1327"	2	384	"W23"	"1"	2.43137254901961	1.08117647058823	1.5686274509804	1.13725490196078	1.41176470588236	1.80392156862745	2.10078431372549	3.56862745098039	5.33725490196079	11.5964705882353	12.6105882352941	7.8478431372549	9.29411764705882	12.1960784313726	14.3137254901961	9.96078431372549	16.8980392156863	27.278431372549	25.5843137254902	30.1921568627451	10.4537254901961
"328"	"YC19:1328"	2	490	"K55"	"1"	2.51529411764706	1.17647058823529	1.60784313725491	1.52941176470588	0.901960784313722	2.54901960784314	1.52941176470588	2	2.37372549019608	3.2156862745098	8.72823529411765	2.82352941176471	5.73882352941176	11.4117647058823	15.8956862745098	10.7058823529412	14.7082352941176	23.7647058823529	19.2054901960784	17.861568627451	14.3137254901961
"329"	"YC19:1329"	2	404	"B65"	"1"	1.29411764705882	1.09803921568628	1.56862745098039	1.52941176470588	1.05882352941176	2.11764705882353	2.50980392156863	4.47058823529412	6.82745098039216	12.6486274509804	15.6470588235294	6.31372549019608	10.1176470588235	16.2537254901961	15.8823529411765	9.96078431372549	18.2745098039216	29.423137254902	26.7960784313725	27.8039215686275	8.66666666666667
"330"	"YC19:1330"	2	343	"MBST"	"1"	2.36862745098039	0.784313725490193	1.01960784313725	1.37254901960785	1.25490196078431	1.84313725490196	1.29411764705882	1.83294117647059	3.41176470588235	2.30039215686275	7.73098039215686	1.88235294117647	5.4478431372549	14.0392156862745	15.7937254901961	10.1901960784314	17.3333333333333	26.5176470588235	22.2745098039216	25.1333333333333	13.6862745098039
"331"	"YC19:1331"	2	324	"INBRED 309"	"1"	1.80392156862745	0.980392156862747	1.76901960784313	1.21568627450981	1.37254901960784	2	2.07843137254902	4.07843137254902	6.11058823529411	10.0086274509804	13.8721568627451	3.52941176470588	9.72549019607843	14.5164705882353	14.4313725490196	10.418431372549	17.8039215686275	29.7647058823529	24.3058823529412	23.2941176470588	12.358431372549
"332"	"YC19:1332"	2	423	"LH192"	"1"	1.73098039215686	1.1764705882353	1.49019607843137	1.52941176470589	0.941176470588236	3.84313725490196	3.88235294117647	6.07843137254902	8.56980392156863	13.5686274509804	15.6623529411765	9.37254901960784	9.81686274509804	18.1960784313726	15.323137254902	8.03921568627451	19.6862745098039	31.6313725490196	27.5294117647059	26.5764705882353	12.4705882352941
"333"	"YC19:1333"	2	347	"MS221"	"1"	1.72549019607843	0.823529411764709	1.80392156862746	1.75450980392157	1.64705882352942	2.96078431372549	3.13725490196078	6.14666666666666	9.33333333333333	14	15.4901960784314	9.25490196078432	10.5176470588235	17.6078431372549	14.8525490196078	11.921568627451	20.1176470588235	32.4760784313725	28.2352941176471	27.843137254902	12.8627450980392
"334"	"YC19:1334"	2	364	"PHBB3"	"1"	1.88235294117647	1.1764705882353	1.76470588235295	1.5450980392157	1.01960784313725	2.94117647058823	2.90196078431373	4.58823529411765	7.17647058823529	8.11764705882353	14.2666666666667	7.96078431372549	9.15686274509804	17.1764705882353	12.5533333333333	9.22745098039216	19.4552941176471	31.1035294117647	27.8721568627451	29.2745098039216	13.7254901960784
"335"	"YC19:1335"	2	458	"W32"	"1"	2.35294117647059	0.784313725490193	1.41176470588236	1.56862745098039	1.41176470588235	2.61058823529412	2.27450980392157	4.11764705882353	6.80392156862745	10.4313725490196	12.1176470588235	7.25490196078431	8.50980392156863	15.7309803921569	1.56862745098039	12.5098039215686	17.9607843137255	29.3333333333333	24.9592156862745	26.0509803921569	13.2156862745098
"336"	"YC19:1336"	2	271	"PHHH9"	"1"	2.98039215686275	1.37254901960784	1.84313725490197	1.37254901960784	1.25490196078431	2.11764705882353	1.92549019607843	4.11764705882353	5.7878431372549	8.95764705882352	13.3725490196078	5.84392156862745	9.05882352941176	16.9019607843137	2.19607843137255	12.5098039215686	19.2156862745098	31.4509803921569	26.6274509803922	26.1176470588235	11.4117647058824
"337"	"YC19:1337"	2	425	"LH205"	"1"	2.98039215686275	1.1764705882353	1.92156862745098	1.52941176470589	1.01960784313725	2.86274509803921	1.92156862745098	2.7843137254902	3.92549019607843	4.3235294117647	11.4623529411765	4.35294117647059	8.62745098039216	16.8235294117647	1.80392156862745	6.70588235294118	19.4305882352941	30.3529411764706	27.2941176470588	39.5490196078431	13.9478431372549
"338"	"YC19:1338"	2	512	"PH207"	"1"	2.31372549019608	0.62745098039216	1.72549019607843	1.64705882352942	1.5686274509804	2.47058823529412	2.58823529411765	5.07450980392156	8	12.9207843137255	14.8737254901961	9.16509803921568	10	17.4901960784314	1.8078431372549	10.1960784313725	20.3921568627451	32.7521568627451	28.6721568627451	27.8274509803922	12.1286274509804
"339"	"YC19:1339"	2	323	"INB 101LFY/LFY (A632 X M16 S5)"	"1"	2.2435294117647	1.13725490196079	2.23529411764705	1.33333333333333	0.980392156862747	3.05882352941177	2.43137254901961	3.84313725490196	5.6078431372549	6.94117647058824	12.7450980392157	4.23137254901961	7.2156862745098	13.9109803921569	13.0980392156863	8.50980392156862	15.3333333333333	26.8576470588235	22.521568627451	23.5294117647059	14.3921568627451
"340"	"YC19:1340"	2	427	"MBPM"	"1"	1.45725490196078	0.784313725490199	1.99999999999999	1.84313725490197	1.64705882352941	2.70588235294118	2.21333333333333	4.54313725490196	7	10.7058823529412	12.436862745098	7.29882352941176	9.41960784313726	16.0223529411765	15.5294117647059	12.6274509803922	18.1607843137255	29.4509803921569	26.1176470588235	26.5882352941177	13.4509803921569
"341"	"YC19:1341"	2	350	"N215"	"1"	1.51294117647059	1.17647058823529	1.72549019607843	1.64705882352941	0.941176470588232	3.49019607843137	2.7843137254902	2.72156862745098	2.3921568627451	2.70588235294117	5.33333333333334	1.88235294117647	1.88235294117648	11.7701960784314	15.4509803921569	11.2890196078431	11.4525490196078	19.0011764705882	14.2643137254902	22.0537254901961	12.8235294117647
"342"	"YC19:1342"	2	337	"LH213"	"1"	2.15686274509804	0.941176470588238	1.84313725490197	1.45098039215686	1.29411764705882	1.76470588235294	1.29411764705882	2.08627450980392	3.45490196078431	2.10627450980392	6.98588235294117	2.24745098039215	4.70588235294117	12.3066666666667	17.0749019607843	13.2156862745098	16.7450980392157	25.921568627451	22.9396078431373	24.3105882352941	14.4643137254902
"343"	"YC19:1343"	2	446	"PHR62"	"1"	2.15686274509804	0.582352941176467	1.37254901960785	1.45098039215686	1.37254901960785	2	1.17647058823529	1.89019607843137	2.54901960784314	1.41176470588235	7.46862745098038	2.00941176470589	5.09450980392157	15.7529411764706	13.6760784313725	13.1925490196078	18.8627450980392	29.4403921568627	24.5007843137255	26.4545098039216	14.5882352941176
"344"	"YC19:1344"	2	293	"4N506"	"1"	1.64705882352941	1.52941176470588	1.52941176470589	1.68627450980392	1.01960784313726	2.07843137254902	2.35686274509804	4.31372549019608	6.90588235294118	11.843137254902	14.1462745098039	8.54901960784314	9.52941176470588	17.5294117647059	14.1960784313725	13.3764705882353	21.0588235294118	31.9607843137255	32.956862745098	31.6352941176471	15.0980392156863
"345"	"YC19:1345"	2	371	"PHR55"	"1"	2.31372549019608	1.05882352941177	1.64705882352941	1.64705882352941	0.980392156862747	2.37529411764706	1.96078431372549	2.70588235294118	4.58823529411765	6.88627450980392	10.8145098039216	4.03686274509804	8	17.0196078431373	12.078431372549	12.8627450980392	19.6023529411765	30.358431372549	27.0980392156863	28.2635294117647	15.5556862745098
"346"	"YC19:1346"	2	518	"B73"	"1"	2.66666666666667	1.09803921568627	1.33333333333333	1.33333333333333	1.05882352941176	2	2.62745098039216	4.58823529411765	7.50980392156863	11.0792156862745	15.0164705882353	8.47058823529412	10.4705882352941	16.7058823529412	12.5490196078431	11.3333333333333	20.9062745098039	32.9019607843137	30.2078431372549	30.9372549019608	16.078431372549
"347"	"YC19:1347"	2	375	"PHT55"	"1"	1.96470588235294	1.29411764705882	2.22745098039215	1.52941176470588	1.01960784313725	1.80392156862745	1.76470588235294	3.98862745098039	6.53215686274509	10.3509803921569	15.3619607843137	4	10.0392156862745	18.2745098039216	15.6078431372549	10.7843137254902	21.6470588235294	34.1176470588235	29.5686274509804	31.1960784313726	16.156862745098
"348"	"YC19:1348"	2	406	"B84"	"1"	1.56862745098039	1.01960784313725	1.56862745098039	1.64705882352941	1.09803921568627	2.50980392156863	2.15686274509804	5.03607843137255	8.17647058823529	13.2227450980392	15.1764705882353	7.96549019607843	10.6274509803922	17.4901960784314	15.8039215686274	8.88196078431372	20.5286274509804	33.1874509803922	28.7450980392157	30.2352941176471	14.9803921568627
"349"	"YC19:1349"	2	346	"Mo46"	"1"	2.11764705882353	1.1764705882353	1.92156862745098	1.25490196078432	0.745098039215684	2.86274509803922	2.68980392156863	4.11764705882353	7.17764705882353	12.5670588235294	11.0980392156863	8.66666666666666	9.96078431372549	17.1803921568627	15.4117647058824	9.96078431372549	19.7647058823529	31.7701960784314	28.6274509803922	29.7254901960784	13.5517647058823
"350"	"YC19:1350"	2	447	"PHW53"	"1"	1.96078431372549	0.784313725490199	1.41176470588236	1.29411764705883	1.41176470588236	2.08235294117647	1.68627450980392	3.01960784313726	4.90823529411765	8.7843137254902	11.0980392156863	6.24627450980392	8.54901960784314	14.0666666666667	16.4792156862745	10.5027450980392	17.0588235294118	27.9490196078431	23.7647058823529	25.1764705882353	14.2745098039216
"351"	"YC19:1351"	2	381	"Tr"	"1"	2.07843137254902	1.86549019607843	1.84313725490197	1.49019607843138	0.980392156862747	2.35294117647059	2.39607843137255	4.15686274509804	6.65254901960784	11.921568627451	11.9501960784314	7.38980392156861	8.98039215686275	13.5870588235294	16.9803921568627	11.5301960784314	16.7450980392157	27.5403921568627	25.1517647058823	26.9019607843137	13.4552941176471
"352"	"YC19:1352"	2	261	"LH185"	"1"	1.72549019607843	1.04196078431372	1.37254901960785	1.72549019607844	1.29411764705882	1.88235294117647	1.25490196078431	2.03921568627451	3.2356862745098	2.19254901960784	9.1764705882353	0.752941176470589	5.92156862745098	14.3858823529412	16.6356862745098	11.3333333333333	13.1611764705882	26.2352941176471	22.6274509803922	23.3294117647059	11.2823529411765
"353"	"YC19:1353"	2	434	"NC294"	"1"	1.49019607843137	1.1764705882353	1.80392156862745	1.33333333333334	0.823529411764703	2.63137254901961	2.01568627450981	3.72549019607843	5.16980392156863	7.9043137254902	11.4901960784314	6.0278431372549	7.99999999999999	14.1450980392157	15.3333333333333	11.7647058823529	16.7450980392157	26.7058823529412	23.5113725490196	23.896862745098	11.8705882352941
"354"	"YC19:1354"	2	284	"W611S"	"1"	1.92156862745098	0.784313725490199	1.13725490196078	1.49019607843138	1.45098039215686	1.88235294117647	1.72549019607843	3.25490196078431	5.11764705882353	3.36509803921568	11.8917647058823	1.12588235294117	8.3921568627451	12.4705882352941	13.2156862745098	11.7254901960784	17.1372549019608	26.5882352941176	23.9317647058824	24.4705882352941	14.4145098039216
"355"	"YC19:1355"	2	299	"B119"	"1"	1.68627450980392	1.01960784313725	1.45098039215686	1.57294117647058	0.627450980392155	2.63137254901961	2.3921568627451	5.45764705882353	8.27450980392157	12.7450980392157	15.0980392156863	7.50117647058824	9.49019607843137	16.4313725490196	12.8235294117647	11.4117647058824	19.1070588235294	30.9803921568627	28.5098039215686	30.3137254901961	15.0196078431373
"356"	"YC19:1356"	2	387	"W810G"	"1"	2.03921568627451	0.784313725490199	1.37254901960784	1.2156862745098	1.09803921568628	2.76470588235294	2.15686274509804	4.09882352941176	6.7843137254902	10.3854901960784	14.2298039215686	6.03921568627451	9.76470588235294	15.2325490196078	12.4313725490196	11.6862745098039	18.0392156862745	28.5098039215686	24.9803921568627	27.5686274509804	15.0250980392157
"357"	"YC19:1357"	2	481	"F118"	"1"	1.92156862745098	1.37254901960784	1.64705882352941	1.45098039215686	0.823529411764713	2.54901960784314	2.62745098039215	4.97176470588235	7.11843137254902	13.0474509803922	14.6258823529412	9.2435294117647	9.6078431372549	16.6274509803922	12.7450980392157	11.8823529411765	19.0980392156863	29.556862745098	26.6666666666667	28.5372549019608	15.4117647058824
"358"	"YC19:1358"	2	488	"J47"	"1"	2.19607843137255	0.784313725490199	1.41176470588235	1.33333333333333	0.980392156862747	2	1.25490196078431	2.92627450980392	4.11764705882353	5.49019607843137	12.9019607843137	3.72549019607844	8.86274509803921	15.7309803921569	14.4705882352941	11.7478431372549	17.4509803921569	29.2211764705882	26.0392156862745	28.7019607843137	15.4956862745098
"359"	"YC19:1359"	2	341	"LH59"	"1"	1.6078431372549	0.980392156862742	2.17568627450981	1.56862745098039	0.901960784313722	2.82941176470588	2.31372549019608	5.11764705882353	6.82352941176471	11.9149019607843	13.5749019607843	7.0192156862745	9.09803921568627	15.6862745098039	15.4901960784314	9.88235294117647	18.1756862745098	28.7113725490196	23.6878431372549	25.2549019607843	13.4956862745098
"360"	"YC19:1360"	2	297	"B109"	"1"	1.56862745098039	1.17647058823529	1.33333333333334	1.76470588235294	1.74509803921568	1.96078431372549	1.37254901960784	2.71843137254902	4.01960784313726	5.59647058823529	12.2745098039216	4.4592156862745	8.7843137254902	17.0470588235294	14.8666666666667	9.6721568627451	18.078431372549	29.4764705882353	26.4313725490196	27.5121568627451	14.0392156862745
"361"	"YC19:1361"	2	415	"H84"	"1"	2.23529411764706	1.01960784313726	1.72549019607844	1.41176470588235	0.980392156862742	3.13725490196079	2.07843137254902	5.49294117647058	6.94117647058823	12.22	15.6470588235294	8.11764705882353	9.6078431372549	17.3556862745098	15.0980392156863	10.7450980392157	19.4117647058824	30.2352941176471	25.6521568627451	25.7058823529412	12.8458823529412
"362"	"YC19:1362"	2	487	"INBRED 109"	"1"	2.23529411764706	0.941176470588232	1.37254901960785	1.64705882352941	1.52941176470589	2.03921568627451	1.49019607843137	2.16941176470588	3.62745098039216	2.81019607843137	10.4274509803922	2.61411764705882	7.45882352941176	12.2352941176471	14.2643137254902	10.7058823529412	11.5313725490196	24.0274509803922	21.5607843137255	22.921568627451	12.8458823529412
"363"	"YC19:1363"	2	391	"WIL903"	"1"	2.31372549019608	1.01960784313725	1.84313725490195	1.33333333333334	0.941176470588243	3.25490196078431	2	4.42941176470588	5.16470588235294	9.23960784313725	12.3647058823529	5.87098039215687	8.54901960784313	13.843137254902	14.5490196078431	9.76470588235294	16.4501960784314	27.7647058823529	23.8941176470588	26.3882352941176	13.843137254902
"364"	"YC19:1364"	2	339	"LH215"	"1"	2.3921568627451	0.784313725490193	1.45098039215686	1.72549019607843	1.21568627450981	1.84313725490196	1.41176470588235	2.90196078431372	4.74509803921569	3.93098039215686	10.7294117647059	2.86274509803921	8.19607843137255	13.921568627451	15.7254901960784	10.6666666666667	16.3137254901961	27.5976470588235	25.7647058823529	28.1411764705882	13.8505882352941
"365"	"YC19:1365"	2	431	"N218"	"1"	1.68901960784313	1.5686274509804	1.91372549019607	1.41176470588236	0.745098039215684	2.66666666666667	2.50980392156863	4.03921568627451	5.41960784313726	9.05882352941177	12.7380392156863	5.25490196078431	7.88235294117648	15.6470588235294	14.9019607843137	11.4607843137255	18.1176470588235	27.2549019607843	24.1176470588235	24.7411764705882	12.4705882352941
"366"	"YC19:1366"	2	418	"IDS91"	"1"	2.35294117647059	0.784313725490193	1.37254901960784	1.60784313725491	1.41176470588235	1.33333333333333	1.45098039215686	2.98039215686274	4.70588235294118	6.3921568627451	10.2223529411765	0.862745098039213	7.29411764705882	13.0678431372549	12.6564705882353	11.2156862745098	15.8082352941176	25.4172549019608	22.4313725490196	23.2117647058824	14
"367"	"YC19:1367"	2	285	"W811G"	"1"	1.64705882352941	1.14901960784312	2.19607843137255	1.33333333333334	0.941176470588232	2.7843137254902	2.31372549019608	4.7843137254902	6.66666666666667	10.9019607843137	12.8850980392157	6.35294117647059	7.68627450980392	14.9411764705882	12.5882352941176	12.6203921568627	16.6666666666667	26.9803921568627	24.7843137254902	29.2549019607843	13.4619607843137
"368"	"YC19:1368"	2	328	"KUNG-70"	"1"	2.03921568627451	1.17647058823529	1.49019607843138	1.5686274509804	1.45098039215686	1.8478431372549	1.84313725490196	4.3921568627451	6	9.45019607843137	13.0980392156863	6.76156862745097	8.74509803921568	15.4901960784314	13.1764705882353	11.3274509803922	16.9992156862745	26.1505882352941	22.1898039215686	22.6666666666667	11.5686274509804
"369"	"YC19:1369"	2	443	"PHP85"	"1"	1.92156862745098	1.01960784313726	1.05882352941177	1.49019607843138	0.941176470588243	2.74509803921569	2.85607843137254	6	7.94117647058824	10.078431372549	13.4901960784314	7.09803921568627	9.26745098039216	16.3192156862745	14.3137254901961	8.47058823529412	18.6690196078431	29.1596078431373	24.5098039215686	25.1176470588235	11.3333333333333
"370"	"YC19:1370"	2	330	"LH1"	"1"	1.88235294117647	0.784313725490193	1.1764705882353	1.2156862745098	0.901960784313733	1.6078431372549	1.80392156862745	2.90196078431372	3.45098039215686	7.20117647058824	10.2352941176471	4.70588235294117	7.40274509803922	14.5592156862745	12.0392156862745	6.19607843137255	15.8039215686274	24.9019607843137	20.2352941176471	21.8039215686275	11.0980392156863
"371"	"YC19:1371"	2	338	"LH214"	"1"	2.27450980392157	1.52941176470588	1.37254901960785	1.52941176470588	0.823529411764704	1.68627450980392	1.64705882352941	4.86274509803922	6.33333333333333	10.8352941176471	14.3372549019608	4.88470588235294	9.57647058823529	18.1803921568627	13.8039215686274	6.54901960784314	19.921568627451	31.9270588235294	27.2156862745098	29.3921568627451	14.9243137254902
